No,Rank,Gender,Flavor,Juiciness,Tenderness,Umami,Palability,Marbling,Color,Texture,Surface Moisture,Total,Name,2,3,1+,1++,new_color,bright_color,grade_encode,grade_img,grade_surface_img,grade_marbling_img,grade_color_img,grade_texture_img,grade_total_img
69796,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069796.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69810,2,Female,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_069810.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69812,2,Female,2.0,3.0,3.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069812.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69821,2,Steer,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_069821.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69831,2,Steer,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069831.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69834,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069834.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69837,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_069837.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69843,2,Steer,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069843.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69849,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_069849.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69851,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069851.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69899,2,Female,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069899.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69907,2,Female,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_069907.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69922,2,Female,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069922.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69923,2,Steer,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069923.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69924,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069924.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69945,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069945.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69950,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_069950.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69972,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_069972.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
69990,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_069990.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70007,2,Steer,3.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_070007.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70009,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070009.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70037,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070037.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70052,2,Female,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070052.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70059,2,Female,4.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_070059.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70070,2,Steer,2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070070.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70076,2,Steer,2.0,5.0,5.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_070076.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70077,2,Steer,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070077.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70078,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070078.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70084,2,Steer,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070084.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70090,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070090.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70092,2,Female,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070092.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70096,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070096.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70118,2,Female,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070118.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70139,2,Steer,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070139.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70171,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070171.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70187,2,Steer,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070187.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70198,2,Steer,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,train/cropped_448/QC_cow_segmentation_2_070198.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70240,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070240.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70269,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070269.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70297,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070297.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70298,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070298.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70319,2,Female,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070319.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70325,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070325.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70342,2,Steer,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070342.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70372,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070372.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70374,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070374.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70400,2,Steer,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070400.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70459,2,Steer,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070459.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70468,2,Steer,3.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070468.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70497,2,Steer,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070497.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70531,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070531.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70542,2,Steer,2.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070542.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70607,2,Female,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070607.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70686,2,Female,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070686.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70709,2,Steer,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,train/cropped_448/QC_cow_segmentation_2_070709.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70724,2,Female,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070724.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70730,2,Steer,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070730.jpg,1,0,0,0,6,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70756,2,Steer,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070756.jpg,1,0,0,0,4,4.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70757,2,Steer,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070757.jpg,1,0,0,0,5,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70794,2,Steer,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070794.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70800,2,Steer,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070800.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70823,2,Female,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070823.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70825,2,Steer,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070825.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70830,2,Female,5.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,train/cropped_448/QC_cow_segmentation_2_070830.jpg,1,0,0,0,6,6.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70855,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070855.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70875,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070875.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70876,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070876.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70894,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070894.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70895,2,Steer,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070895.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70924,2,Female,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070924.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70941,2,Female,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070941.jpg,1,0,0,0,5,5.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70943,2,Steer,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_070943.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70959,2,Steer,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,train/cropped_448/QC_cow_segmentation_2_070959.jpg,1,0,0,0,0,0.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70965,2,Female,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070965.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
70976,2,Steer,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_070976.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
71021,2,Female,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,train/cropped_448/QC_cow_segmentation_2_071021.jpg,1,0,0,0,3,3.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
71030,2,Steer,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_071030.jpg,1,0,0,0,1,1.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
71087,2,Steer,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,train/cropped_448/QC_cow_segmentation_2_071087.jpg,1,0,0,0,2,2.0,3,grade/4.jpg,kde/kde_Surface Moisture_2.png,kde/kde_Marbling_2.png,kde/kde_new_color_2.png,kde/kde_Texture_2.png,kde/kde_Total_2.png
